Date,TimeFromStartQuestTion,ID,AnsTime,Ans,IsSignificant
1753209765986,84.25411,choice-chat-01-story2-1,2.588737,เปิดแชททั้งหมด,False
1753209770000,86.84285,choice-chat-06,4.014175,เปิดแชทchat-06,False
1753260658932,68.81906,choice-chat-06-story2-8,10.842,ไม่กรอกข้อมูล,False
1753261391421,43.38952,choice-chat-06-story2-8,1.980686,ไม่กรอกข้อมูล,False
1753261417321,62.43296,choice-chat-06-story2-9,8.838825,เปิดแชททั้งหมด,False
1753261418888,71.27179,choice-chat-04,1.566528,เปิดแชทchat-04,False
1753269965183,15.50895,choice-page2-4,56.4627,ฟังเสียงต่อไป,False
1753270131180,15.5102,choice-page2-4,2.365876,ฟังเสียงต่อไป,False
1753270345106,13.33318,choice-page2-4,1.438791,ฟังเสียงต่อไป,False
1753270381520,13.33318,choice-page2-4,37.85447,ฟังเสียงต่อไป,False
1753270389358,13.33318,choice-page2-4,45.6926,ฟังเสียงต่อไป,False
1753270398673,13.33318,choice-page2-4,55.00817,ฟังเสียงต่อไป,False
1753271023618,33.04212,choice-page2-4,1.049534,ฟังเสียงต่อไป,False
1753271065455,33.04212,choice-page2-4,42.8875,ฟังเสียงต่อไป,False
1753271069948,33.04212,choice-page2-4,47.38073,ฟังเสียงต่อไป,False
1753271148698,33.04212,choice-page2-4,126.1301,ฟังเสียงต่อไป,False
1753271161994,33.04212,choice-page2-4,139.2676,กลับแชท,False
1753641099868,39.88516,choice-chat-06-story2-8,2.534939,กรอกข้อมูล,False
1753645377331,38.9608,choice-chat-06-story2-8,5.712009,กรอกข้อมูล,False
1753645542656,42.37536,choice-chat-06-story2-8,16.52383,กรอกข้อมูล,False
1753717769994,37.61878,choice-chat-06-story2-8,4.894859,กรอกข้อมูล,False
1753721233545,42.8264,choice-chat-06-story2-8,34.28205,กรอกข้อมูล,False
1753726087048,23.35755,choice-page2-4,2.690401,ฟังเสียงต่อไป,False
1753726315533,23.35755,choice-page2-4,60.99387,ฟังเสียงต่อไป,False
1753726325594,23.35755,choice-page2-4,71.05504,ฟังเสียงต่อไป,False
1753726333627,23.35755,choice-page2-4,79.08732,ฟังเสียงต่อไป,False
1753726366602,23.35755,choice-page2-4,105.7426,ฟังเสียงต่อไป,False
1753726546892,13.90458,choice-page2-4,2.283402,ฟังเสียงต่อไป,False
1753726597062,13.90458,choice-page2-4,50.49023,ฟังเสียงต่อไป,False
1753726601950,13.90458,choice-page2-4,55.37811,ฟังเสียงต่อไป,False
1753726609815,13.90458,choice-page2-4,63.24347,ฟังเสียงต่อไป,False
1753726642440,13.90458,choice-page2-4,95.74555,กลับแชท,False
1753818687758,38.38898,choice-chat-06-story2-8,2.306816,กรอกข้อมูล,False
1753818698841,40.73755,choice-page2-5,10.9577,กลับแชท,False
1754329088474,101.453,choice-chat-05-story2-14,2.919189,ไม่โหลดแอป,False
1754329092509,104.3722,choice-chat-05-story2-14,4.036583,เปิดแชททั้งหมด,False
1754329096841,108.4088,choice-chat-06,4.332382,เปิดแชทchat-06,False
1754339478019,57.31592,choice-chat-06-story2-8,45.48796,กรอกข้อมูล,False
1754339645636,102.8245,choice-page2-5,167.5933,กลับแชท,False
1754339652650,4.150088,choice-chat-06-story2-9-2,273.2896,เปิดแชททั้งหมด,False
1755450680433,39.71544,choice-chat-03-story2-5-1,0.8834381,5000 บาท,False
1755450718762,63.78714,choice-chat-03-story2-5-2,15.14314,เปิดแชททั้งหมด,False
1755450719758,78.93028,choice-chat-04,0.9960709,เปิดแชทchat-04,False
1755450737364,87.21925,choice-page2-2,10.08505,กลับแชท,False
1756838842015,83.72743,choice-chat-05-story2-14,19.78466,กดโหลดแอป,False
1756899063283,88.58806,choice-chat-05-story2-14,20.26504,กดโหลดแอป,False
1756899542888,83.06734,choice-chat-05-story2-14,104.9645,กดโหลดแอป,False
1756899597231,188.0585,choice-page2-3,54.2401,กลับแชท,False
1757511169650,10.25263,choice-page2-4,0.9511938,ฟังเสียงต่อไป,False
1757511201863,10.25263,choice-page2-4,33.16605,ฟังเสียงต่อไป,False
1758914779091,13.37676,choice-chat-04-story2-7,28.91953,ทำแบบสอบถาม,False
1758914796053,42.3427,choice-page2-2,16.77481,กลับแชท,False
1758914855694,116.2276,choice-chat-06-story2-8,2.673111,ไม่กรอกข้อมูล,False
